type	geneStart	geneEnd	tag	description
CDS	902505	903200	HFX_0948	carbonic anhydrase
CDS	903344	905284	HFX_0949	hypothetical protein
CDS	905281	905745	HFX_0950	hypothetical protein
CDS	905846	906601	HFX_0951	hypothetical protein
CDS	906592	907590	HFX_0952	putative phosphohydrolase
CDS	907808	908272	HFX_0953	hypothetical protein
CDS	908419	910551	HFX_0954	putative acylaminoacyl-peptidase
CDS	910576	911262	HFX_0955	hypothetical protein
CDS	911385	912239	HFX_0956	oxidoreductase
CDS	912242	912745	HFX_0957	hypothetical protein
CDS	912812	914158	HFX_0958	NADH-dependent flavin oxidoreductase
CDS	914186	914560	HFX_0959	"putative transcriptional regulator, ArsR family"
CDS	914562	914852	HFX_0960	hypothetical protein
CDS	915086	915511	HFX_0961	thioredoxin
CDS	915730	917208	HFX_0962	putative thymidine phosphorylase/AMP phosphorylase
CDS	917282	918235	HFX_0963	"ribose-1,5-bisphosphate isomerase (ribulose-bisphosphate forming)"
CDS	918350	919012	HFX_0965	transcription regulator
CDS	919111	920775	HFX_0966	"NADH dehydrogenase, subunit D (ubiquinone)"
CDS	920806	922095	HFX_0967	ribulose-bisphosphate carboxylase large chain
CDS	922195	923115	HFX_0968	Na+/Ca2+-antiporter-like protein
CDS	923182	925101	HFX_0969	ATP-dependent DNA helicase
CDS	925253	926608	HFX_0970	hypothetical protein
CDS	926627	927781	HFX_0971	aspartate aminotransferase
CDS	927778	928182	HFX_0972	"riboflavin synthase beta subunit (6,7-dimethyl-8-ribityllumazine synthase)"
CDS	928287	930041	HFX_0973	purK operon protein / membrane-bound mannosyltransferase
CDS	930168	931316	HFX_0974	phosphoribosylaminoimidazole carboxylase carbon dioxide-fixation chain
CDS	931430	932044	HFX_0975	phosphoribosylaminoimidazole carboxylase catalytic chain
CDS	932237	932650	HFX_0976	"NADH dehydrogenase, subunit A (ubiquinone)"
CDS	932647	933348	HFX_0977	"NADH dehydrogenase, subunit B (ubiquinone)"
CDS	933345	935018	HFX_0978	"NADH dehydrogenase, subunit CD (ubiquinone)"
CDS	935018	936067	HFX_0979	"NADH dehydrogenase, subunit H (ubiquinone)"
CDS	936064	936525	HFX_0980	"NADH dehydrogenase-like complex, subunit I"
CDS	936631	936891	HFX_0981	NADH dehydrogenase subunit J
CDS	936888	937256	HFX_0982	"NADH dehydrogenase-like complex, subunit J"
CDS	937256	937558	HFX_0983	"NADH dehydrogenase, subunit K (ubiquinone)"
CDS	937563	939599	HFX_0984	"NADH dehydrogenase, subunit L (ubiquinone)"
CDS	939596	941125	HFX_0985	"NADH dehydrogenase, subunit M (ubiquinone)"
CDS	941125	942645	HFX_0986	"NADH dehydrogenase, subunit N (ubiquinone)"
CDS	942689	943072	HFX_0987	hypothetical protein
CDS	943162	944619	HFX_0988	phosphoesterase-like protein
CDS	944663	945445	HFX_0989	CBS domain-containing protein / IMP dehydrogenase
CDS	945495	945725	HFX_0990	hypothetical protein
CDS	945638	945868	HFX_0991	hypothetical protein
CDS	946169	947494	HFX_0992	arabinose efflux permease family protein
CDS	947527	948567	HFX_0993	hypothetical protein
CDS	948739	950070	HFX_0994	peptidase S8 and S53 subtilisin kexin sedolisin
CDS	950202	951299	HFX_0995	CBS domain-containing protein
CDS	951388	952494	HFX_0996	putative X-Pro dipeptidase
CDS	952549	953643	HFX_0997	putative phosphate acetyltransferase
CDS	953670	955763	HFX_0998	"acyl-CoA synthetase, acetate--CoA ligase-like protein (ADP-forming)"
CDS	956314	957111	HFX_0999	metal transporter family GufA protein
CDS	957190	957474	HFX_1000	hypothetical protein
CDS	957570	958325	HFX_1001	ABC-type transport system permease protein
CDS	958322	959263	HFX_1002	ABC-type transport system ATP-binding protein
CDS	959408	960820	HFX_1003	quinoprotein glucose dehydrogenase
CDS	960841	961839	HFX_1004	oxidoreductase
CDS	961919	962116	HFX_1005	hypothetical protein
CDS	962169	963191	HFX_1006	oxidoreductase
CDS	963220	963624	HFX_1007	hypothetical protein
CDS	963654	963890	HFX_1008	selT/selW/selH selenoprotein domain protein
CDS	963977	964690	HFX_1009	hypothetical protein
CDS	964668	966077	HFX_1010	protoheme IX farnesyltransferase
CDS	966240	967049	HFX_1011	cytochrome c oxidase subunit II
CDS	966911	967327	HFX_1012	hypothetical protein
CDS	967143	967571	HFX_1013	glycerol-3-phosphate cytidyltransferase-like protein
CDS	967582	968067	HFX_1014	hypothetical protein
CDS	968171	969025	HFX_1015	fructosamine kinase
CDS	969131	971032	HFX_1016	RecJ like exonuclease
CDS	971063	972625	HFX_1017	phosphatidylserine/phosphatidylglycerophosphate/ cardiolipin synthase
CDS	972710	973972	HFX_1018	PBS lyase HEAT-like repeat protein
CDS	974123	974887	HFX_1019	hydrolase-like protein
CDS	974994	976082	HFX_1020	NADH-dependent flavin oxidoreductase
CDS	976152	976961	HFX_1021	hypothetical protein
CDS	977518	977892	HFX_1022	PHA-specific beta-ketothiolase beta subunit
CDS	977892	979043	HFX_1023	PHA-specific beta-ketothiolase alpha subunit
CDS	979152	979565	HFX_1024	hypothetical protein
ncRNA	979850	980155	HFX_1025	RNA7S
CDS	980329	980616	HFX_1026	hypothetical protein
tRNA	980740	980810	HFX_1027	tRNA-Gly
CDS	981029	982276	HFX_1028	hypothetical protein
CDS	982360	983388	HFX_1029	thioredoxin reductase (NADPH)
CDS	983519	984229	HFX_1030	methylase involved in ubiquinone/menaquinone biosynthesis
CDS	984251	986356	HFX_1031	archaeal flagella assembly protein J
CDS	986358	988052	HFX_1032	type II secretion system protein
CDS	988142	988639	HFX_1033	hypothetical protein
CDS	988749	989222	HFX_1034	hypothetical protein
CDS	989311	989937	HFX_1035	hypothetical protein
CDS	990276	991082	HFX_1036	hypothetical protein
CDS	991131	991805	HFX_1037	metallo-beta-lactamase superfamily protein
CDS	991864	992985	HFX_1038	DnaJ-class molecular chaperone with C-terminal Zn finger domain
CDS	993133	994119	HFX_1039	metallo-beta-lactamase family protein / hydrolase
CDS	994146	994436	HFX_1040	DNA-directed RNA polymerase subunit L
CDS	994530	995126	HFX_1041	hypothetical protein
CDS	995405	996217	HFX_1042	imidazole glycerol phosphate synthase subunit HisF
CDS	996361	997005	HFX_1043	hypothetical protein
CDS	997018	998817	HFX_1044	alpha-glucosidase
CDS	998936	999109	HFX_1045	hypothetical protein
CDS	999298	1001406	HFX_1046	phosphoribosylformylglycinamidine synthase II
CDS	1001514	1001948	HFX_1047	MaoC family protein
CDS	1002182	1002865	HFX_1048	histidinol phosphatase
CDS	1002865	1003956	HFX_1049	asparagine synthetase
CDS	1003978	1004451	HFX_1050	mutT/NUDIX family protein
CDS	1004503	1005501	HFX_1051	transcription initiation factor TFB
CDS	1005746	1006024	HFX_1052	aspartyl/glutamyl-tRNA amidotransferase subunit C
CDS	1006025	1007296	HFX_1053	aspartyl/glutamyl-tRNA amidotransferase subunit A
CDS	1007324	1008199	HFX_1054	hypothetical protein
CDS	1008488	1009168	HFX_1055	Trk potassium uptake system protein
CDS	1009168	1010829	HFX_1056	Trk potassium uptake system protein
CDS	1010861	1012465	HFX_1057	"Trk-type potassium transport system, permease protein TrkH"
CDS	1012607	1013944	HFX_1058	potassium transporter peripheral membrane component
CDS	1014086	1014622	HFX_1059	hypothetical protein
CDS	1014737	1015639	HFX_1060	hypothetical protein
CDS	1015864	1016643	HFX_1061	thioredoxin reductase
CDS	1016725	1017882	HFX_1062	pantothenate metabolism flavoprotein
CDS	1017898	1018284	HFX_1064	putative monovalent cation/H+ antiporter subunit G
CDS	1018141	1018377	HFX_1063	hypothetical protein
CDS	1018281	1018574	HFX_1065	pH adaptation potassium efflux system protein F (sodium-potassium/hydrogen antiporter subunit F)
CDS	1018567	1019163	HFX_1066	putative monovalent cation/H+ antiporter subunit E
CDS	1019160	1020857	HFX_1067	"formate hydrogenlyase subunit 3/multisubunit Na+/H+ antiporter, MnhD subunit"
CDS	1020854	1021195	HFX_1068	putative monovalent cation/H+ antiporter subunit C
CDS	1021192	1021665	HFX_1069	"multisubunit Na+/H+ antiporter, MnhB subunit"
CDS	1021662	1024067	HFX_1070	NADH dehydrogenase (quinone)
CDS	1024487	1024810	HFX_1071	"putative transcriptional regulator, ArsR family"
CDS	1025137	1025538	HFX_1072	hypothetical protein
CDS	1025819	1026385	HFX_1073	adenine phosphoribosyltransferase
CDS	1026627	1028483	HFX_1074	dipeptide/oligopeptide/nickel ABC transporter periplasmic substrate-binding protein
CDS	1028500	1029474	HFX_1075	dipeptide/oligopeptide/nickel ABC transporter permease
CDS	1029474	1030649	HFX_1076	ABC-type transport system permease protein
CDS	1030646	1031710	HFX_1077	dipeptide/oligopeptide/nickel ABC transporter ATP-binding protein
CDS	1031707	1033008	HFX_1078	dipeptide/oligopeptide/nickel ABC transporter ATP-binding protein
CDS	1033181	1033864	HFX_1079	ThiJ/PfpI domain protein
CDS	1033918	1034217	HFX_1080	hypothetical protein
CDS	1034380	1035348	HFX_1081	sugar nucleotidyltransferase (glucose-1-phosphate thymidylyltransferase)
CDS	1035403	1036113	HFX_1082	hypothetical protein
CDS	1036173	1036835	HFX_1083	hypothetical protein
CDS	1037002	1037664	HFX_1084	hypothetical protein
CDS	1037700	1037873	HFX_1085	"sulfate adenylyltransferase, small subunit"
CDS	1038122	1039093	HFX_1086	phospho-adenylyl-sulfate reductase
CDS	1039230	1039796	HFX_1087	hypothetical protein
CDS	1039941	1040285	HFX_1088	glutaredoxin-like protein
CDS	1040386	1041018	HFX_1089	orotate phosphoribosyltransferase-like protein/conserved Entner-Douderoff pathway protein
CDS	1041015	1042088	HFX_1090	glucose 1-dehydrogenase
CDS	1042223	1042378	HFX_1091	hypothetical protein
CDS	1042434	1043822	HFX_1092	adenylosuccinate lyase
CDS	1044013	1045590	HFX_1093	bifunctional purine biosynthesis protein PurH
CDS	1045979	1046407	HFX_1094	universal stress protein
CDS	1046471	1048921	HFX_1095	dihydropteroate synthase
CDS	1048963	1049166	HFX_1096	hypothetical protein
CDS	1049239	1049991	HFX_1097	hypothetical protein
CDS	1050017	1050370	HFX_1098	transcription regulator / transcriptional repressor CinR
CDS	1050519	1051277	HFX_1099	proteasome subunit alpha
CDS	1051284	1051763	HFX_1100	RNaseP subunit 14
CDS	1051769	1052395	HFX_1101	protein-L-isoaspartate O-methyltransferase
CDS	1052379	1053074	HFX_1102	ribonuclease P subunit p30
CDS	1053130	1053693	HFX_1103	hypothetical protein
CDS	1053733	1054839	HFX_1104	succinyl-diaminopimelate desuccinylase
CDS	1054836	1055702	HFX_1105	diaminopimelate epimerase (DAP epimerase)
CDS	1055723	1056970	HFX_1106	diaminopimelate decarboxylase
CDS	1056967	1057809	HFX_1107	"2,3,4,5-tetrahydropyridine-2,6-carboxylate N-succinyltransferase"
CDS	1057806	1058567	HFX_1108	dihydrodipicolinate reductase
CDS	1058564	1059481	HFX_1109	"2-dehydro-3-deoxy-(phospho)gluconate aldolase,-type KD(P)G aldolase"
CDS	1059799	1060143	HFX_1110	hypothetical protein
CDS	1060265	1060762	HFX_1111	hypothetical protein
CDS	1060782	1061684	HFX_1112	hypothetical protein
CDS	1062207	1062686	HFX_1113	prefoldin alpha subunit
CDS	1062738	1063736	HFX_1114	hypothetical protein
CDS	1063785	1064009	HFX_1115	H/ACA RNA-protein complex component Gar1
CDS	1064009	1064287	HFX_1116	signal recognition particle 19 kDa protein
CDS	1064407	1065354	HFX_1117	hypothetical protein
CDS	1065420	1066538	HFX_1118	"ABC-type cobalamin/Iron(III)-siderophore transport systems, substrate-binding protein"
CDS	1066599	1067693	HFX_1119	"ABC-type Fe(III)-siderophore transport system, permease component"
CDS	1067690	1069090	HFX_1120	"ABC-type cobalamin/Fe(III)-siderophore transport system, ATPase component"
CDS	1069214	1070365	HFX_1121	cell division protein ftsZ
CDS	1070474	1071172	HFX_1122	hypothetical protein
CDS	1071353	1071553	HFX_1123	hypothetical protein
CDS	1071553	1071894	HFX_1124	"putative transcriptional regulator, ArsR family"
CDS	1072052	1072252	HFX_1126	hypothetical protein
CDS	1072080	1072721	HFX_1125	bacterio-opsin activator-like protein
CDS	1072985	1073485	HFX_1127	halocyanin precursor-like protein
CDS	1073586	1073870	HFX_1128	hypothetical protein
CDS	1073867	1075063	HFX_1129	heme biosynthesis protein
CDS	1075115	1075300	HFX_1130	hypothetical protein
CDS	1075542	1076591	HFX_1131	thioredoxin reductase (NADPH)
CDS	1076745	1077029	HFX_1132	hypothetical protein
CDS	1077089	1079128	HFX_1133	HTR-like protein
CDS	1079182	1080666	HFX_1134	cysteinyl-tRNA synthetase
CDS	1080741	1081235	HFX_1135	hypothetical protein
CDS	1081377	1082255	HFX_1136	sirohydrochlorin cobaltochelatase
CDS	1082258	1083358	HFX_1137	hypothetical protein
CDS	1083530	1084108	HFX_1138	hypothetical protein
CDS	1084152	1084337	HFX_1139	hypothetical protein
CDS	1084433	1085764	HFX_1140	adenylosuccinate synthetase
CDS	1085997	1086302	HFX_1141	hypothetical protein
CDS	1086438	1087835	HFX_1142	hypothetical protein
CDS	1087988	1090204	HFX_1143	hypothetical protein
CDS	1090405	1091310	HFX_1144	hypothetical protein
CDS	1091378	1092268	HFX_1145	putative CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyl-transferase
CDS	1092261	1092599	HFX_1146	hypothetical protein
CDS	1092596	1092769	HFX_1147	hypothetical protein
CDS	1092902	1093162	HFX_1148	hypothetical protein
CDS	1093391	1095049	HFX_1149	Kef-type potassium channel protein
CDS	1095326	1096174	HFX_1150	cytochrome c oxidase subunit III
CDS	1096403	1097479	HFX_1151	farnesyl-diphosphate farnesyltransferase (squalene synthase)
CDS	1097584	1098726	HFX_1152	acyl-CoA dehydrogenase
CDS	1098733	1099047	HFX_1153	DNA binding putative transcriptional regulator
CDS	1099162	1099437	HFX_1154	hypothetical protein
CDS	1099475	1100146	HFX_1155	CDP-diacylglycerol--serine O-phosphatidyltransferase (phosphatidylserine synthase)
CDS	1100255	1100701	HFX_1156	halocyanin hcpH
CDS	1100876	1101532	HFX_1157	30S ribosomal protein S3Ae
CDS	1101525	1101767	HFX_1158	hypothetical protein
CDS	1101764	1102885	HFX_1159	putative exonuclease Recj
CDS	1102890	1103357	HFX_1160	30S ribosomal protein S15P
tRNA	1103584	1103655	HFX_1161	tRNA-Ala
CDS	1104098	1104247	HFX_1162	hypothetical protein
tRNA	1104454	1104525	HFX_1163	tRNA-Ala
CDS	1105547	1107058	HFX_1164	hypothetical protein
CDS	1107081	1107857	HFX_1165	hypothetical protein
CDS	1107854	1108309	HFX_1166	hypothetical protein
CDS	1108306	1109253	HFX_1167	hypothetical protein
CDS	1109241	1109873	HFX_1168	hypothetical protein
CDS	1109870	1110367	HFX_1169	hypothetical protein
CDS	1110367	1112409	HFX_1170	hypothetical protein
CDS	1112410	1115865	HFX_1171	type II secretion system protein
CDS	1116198	1116599	HFX_1172	Pyridoxamine 5'-phosphate oxidase
tRNA	1116820	1116892	HFX_1173	tRNA-Arg
CDS	1116978	1117247	HFX_1174	"twin arginine-targeting protein translocase, TatA/E family"
CDS	1117499	1117999	HFX_1175	peroxiredoxin
CDS	1118069	1118881	HFX_1176	hypothetical protein
CDS	1118943	1119851	HFX_1177	putative mechanosensitive ion channel
CDS	1119848	1120096	HFX_1178	hypothetical protein
CDS	1120208	1120483	HFX_1179	"RNAse P, Rpr2/Rpp21 subunit"
CDS	1120581	1121642	HFX_1180	putative sugar transferase
CDS	1121741	1122847	HFX_1181	glycosyltransferase
CDS	1122874	1123290	HFX_1182	hypothetical protein
CDS	1123376	1124122	HFX_1183	hypothetical protein
CDS	1124206	1125153	HFX_1184	nucleoside-diphosphate-sugar epimerase (UDP-glucose 4-epimerase)
CDS	1125230	1126129	HFX_1185	oxidoreductase
CDS	1126242	1126784	HFX_1186	hypothetical protein
CDS	1126869	1127399	HFX_1187	transcription initiation factor IIE alpha subunit-like protein
CDS	1127400	1128077	HFX_1188	hypothetical protein
CDS	1128082	1128840	HFX_1189	hypothetical protein
CDS	1128904	1129599	HFX_1190	CinA-like domain-containing protein
CDS	1129605	1129718	HFX_1191	hypothetical protein
CDS	1129881	1130945	HFX_1192	ATP-NAD kinase
CDS	1131099	1132130	HFX_1193	transport system regulatory protein
CDS	1132172	1132555	HFX_1194	hypothetical protein
CDS	1132768	1133976	HFX_1195	conserved secreted protein
CDS	1134170	1134352	HFX_1196	hypothetical protein
CDS	1134403	1134627	HFX_1197	hypothetical protein
CDS	1134671	1135102	HFX_1198	hypothetical protein
CDS	1135538	1137061	HFX_1199	aldehyde dehydrogenase (NAD+)
CDS	1137224	1137943	HFX_1200	transcription regulator
CDS	1137965	1138804	HFX_1201	proline dehydrogenase
CDS	1138972	1140282	HFX_1202	amino acid-binding protein
CDS	1140341	1141282	HFX_1203	branched chain amino acid transporter permease protein
CDS	1141279	1142427	HFX_1204	branched-chain amino acid ABC transporter permease protein
CDS	1142424	1143230	HFX_1205	branched-chain amino acid ABC transporter ATP-binding protein
CDS	1143227	1143964	HFX_1206	branched-chain amino acid ABC transporter ATP-binding protein
CDS	1144063	1144860	HFX_1207	hypothetical protein
CDS	1144899	1145336	HFX_1208	stress response protein
CDS	1145568	1146710	HFX_1209	putative acyl/butyryl-CoA dehydrogenase
CDS	1146746	1147192	HFX_1210	fla cluster protein flaD
CDS	1147520	1149619	HFX_1211	PAS domain S-box
CDS	1149706	1150773	HFX_1212	hypothetical protein
CDS	1150888	1151388	HFX_1213	fla cluster protein flaD
CDS	1151691	1152200	HFX_1214	chemoreceptor glutamine deamidase CheD / chemotaxis protein CheD
CDS	1152225	1153412	HFX_1215	"chemotaxis protein CheC, inhibitor of MCP methylation"
CDS	1153409	1153777	HFX_1216	response regulator cheY
CDS	1153942	1154586	HFX_1217	hypothetical protein
CDS	1154727	1155065	HFX_1218	"putative transcriptional regulator, ArsR family"
CDS	1155279	1155953	HFX_1219	flagellin B2
CDS	1155964	1156587	HFX_1220	flagellin B3
CDS	1156682	1156951	HFX_1221	hypothetical protein
CDS	1156864	1157604	HFX_1222	circadian regulator
CDS	1157983	1159353	HFX_1223	flagella-related protein E
CDS	1159337	1159774	HFX_1224	fla cluster protein flaF
CDS	1159775	1160224	HFX_1225	fla cluster protein flaG
CDS	1160221	1160973	HFX_1226	flagella-related protein H
CDS	1160974	1162638	HFX_1227	type II secretion system protein
CDS	1162643	1164385	HFX_1228	flagellar assembly protein J
CDS	1164382	1165494	HFX_1229	hypothetical protein
CDS	1165820	1166686	HFX_1230	hypothetical protein
CDS	1166690	1167529	HFX_1231	chemotaxis protein methyltransferase CheR
CDS	1167529	1169799	HFX_1232	"taxis sensor histidine kinase cheA / two-component system, chemotaxis family, sensor kinase CheA"
CDS	1169802	1170902	HFX_1233	"chemotaxis response regulator containing a CheY-like receiver domain and a methylesterase domain / protein-glutamate methylesterase, two-component system, chemotaxis family, response regulator CheB"
CDS	1171180	1171623	HFX_1234	chemotaxis protein CheW
CDS	1171899	1173491	HFX_1235	xanthine/uracil permease family protein
CDS	1173695	1176151	HFX_1236	halocyanin hcpG
CDS	1176465	1177655	HFX_1237	mechanosensitive ion channel
CDS	1177770	1178264	HFX_1238	putative membrane-bound metal-dependent hydrolase
CDS	1178342	1178923	HFX_1239	hypothetical protein
CDS	1179006	1179200	HFX_1240	cold shock protein
CDS	1179325	1180119	HFX_1241	creatinine amidohydrolase
CDS	1180176	1181783	HFX_1242	acyl-CoA synthetase
CDS	1181850	1182980	HFX_1243	hypothetical protein
CDS	1183141	1184115	HFX_1244	putative NAD(P)H-dependent xylose reductase
CDS	1184153	1184647	HFX_1245	hypothetical protein
CDS	1184623	1185831	HFX_1246	sugar transporter
CDS	1185906	1186976	HFX_1247	hypothetical protein
CDS	1186976	1187647	HFX_1248	regulatory protein PrrC
CDS	1187790	1189088	HFX_1249	hypothetical protein
CDS	1189125	1189811	HFX_1250	cytochrome c biogenesis protein
CDS	1189811	1190389	HFX_1251	thioredoxin
CDS	1190523	1191242	HFX_1252	protein-disulfide isomerase
CDS	1191273	1191443	HFX_1254	hypothetical protein
CDS	1191351	1191683	HFX_1253	ferredoxin I
CDS	1191711	1192280	HFX_1255	"Mut/nudix family protein / 7,8-dihydro-8-oxoguanine triphosphatase"
CDS	1192440	1192646	HFX_1256	hypothetical protein
CDS	1192682	1193110	HFX_1257	hypothetical protein
CDS	1193258	1193821	HFX_1258	Peroxiredoxin
CDS	1193934	1194359	HFX_1259	protein of unknown function DUF6 transmembrane
CDS	1194569	1194766	HFX_1260	hypothetical protein
CDS	1194848	1195303	HFX_1261	hypothetical protein
CDS	1195431	1195643	HFX_1262	hypothetical protein
CDS	1195640	1196878	HFX_1263	major facilitator superfamily transporter
CDS	1196964	1197848	HFX_1264	hypothetical protein
CDS	1197845	1198894	HFX_1265	methanol dehydrogenase regulatory protein
CDS	1198887	1199768	HFX_1266	hypothetical protein
CDS	1199833	1200432	HFX_1267	chromosome partition protein
CDS	1200429	1202831	HFX_1268	hypothetical protein
CDS	1202831	1204627	HFX_1269	hypothetical protein
CDS	1204833	1206287	HFX_1270	Na+/H+ antiporter
CDS	1206330	1206833	HFX_1271	hypothetical protein
CDS	1206908	1207528	HFX_1272	hypothetical protein
CDS	1207525	1208142	HFX_1273	hypothetical protein
CDS	1208299	1208784	HFX_1274	Lrp/AsnC family transcription regulator
CDS	1208781	1209932	HFX_1275	PLP-dependent aminotransferase (aspartate aminotransferase)
CDS	1210077	1210502	HFX_1276	universal stress protein UspA-like protein
CDS	1210642	1211352	HFX_1277	hypothetical protein
CDS	1211403	1213505	HFX_1278	hypothetical protein
CDS	1213824	1214414	HFX_1279	HoxA-like transcriptional regulator
CDS	1214602	1215675	HFX_1280	hypothetical protein
CDS	1216711	1217448	HFX_1281	3-ketoacyl-acyl carrier protein reductase (PhaB)
CDS	1217671	1219167	HFX_1282	IMP dehydrogenase
CDS	1219616	1219819	HFX_1283	hypothetical protein
CDS	1219904	1220824	HFX_1284	hypothetical protein
CDS	1220911	1221297	HFX_1285	hypothetical protein
CDS	1221371	1221598	HFX_1286	hypothetical protein
tRNA	1221655	1221831	HFX_1287	tRNA-Trp
CDS	1221923	1222390	HFX_1288	hypothetical protein
CDS	1222387	1222947	HFX_1289	hypothetical protein
CDS	1223160	1223525	HFX_1290	hypothetical protein
CDS	1223522	1225648	HFX_1291	hypothetical protein
CDS	1226029	1226550	HFX_1292	hypothetical protein
CDS	1226617	1226820	HFX_1293	hypothetical protein
CDS	1226915	1227535	HFX_1294	putative phage integrase
CDS	1227716	1229266	HFX_1295	hypothetical protein
CDS	1231011	1231271	HFX_1296	hypothetical protein
CDS	1231477	1231665	HFX_1297	hypothetical protein
CDS	1231881	1232168	HFX_1298	hypothetical protein
CDS	1232401	1232925	HFX_1299	hypothetical protein
CDS	1233088	1234041	HFX_1300	hypothetical protein
CDS	1234038	1234604	HFX_1301	hypothetical protein
CDS	1234594	1234845	HFX_1302	hypothetical protein
CDS	1235032	1235529	HFX_1303	hypothetical protein
CDS	1235577	1236005	HFX_1304	hypothetical protein
CDS	1236002	1236301	HFX_1305	hypothetical protein
CDS	1236301	1236891	HFX_1306	hypothetical protein
CDS	1236898	1237764	HFX_1307	hypothetical protein
CDS	1237765	1238223	HFX_1308	hypothetical protein
CDS	1238224	1241004	HFX_1309	hypothetical protein
CDS	1241004	1241258	HFX_1310	hypothetical protein
CDS	1241530	1242156	HFX_1312	hypothetical protein
CDS	1242223	1244286	HFX_1313	hypothetical protein
CDS	1244658	1244951	HFX_1314	hypothetical protein
CDS	1244783	1245088	HFX_1316	hypothetical protein
CDS	1244948	1245193	HFX_1315	hypothetical protein
CDS	1245190	1245543	HFX_1317	hypothetical protein
CDS	1246636	1247463	HFX_1318	hypothetical protein
CDS	1247727	1248704	HFX_1319	putative cell surface protein or serine/threonine protein kinase-related protein
CDS	1249583	1250587	HFX_1320	cell division control protein 6
CDS	1250644	1250898	HFX_1321	hypothetical protein
CDS	1250951	1251277	HFX_1322	hypothetical protein
CDS	1251274	1251780	HFX_1323	hypothetical protein
CDS	1251869	1252318	HFX_1324	hypothetical protein
CDS	1252363	1252566	HFX_1325	hypothetical protein
CDS	1252824	1253336	HFX_1326	hypothetical protein
CDS	1253714	1253932	HFX_1327	hypothetical protein
CDS	1253971	1254219	HFX_1328	phage PhiH1 repressor protein-like protein
CDS	1254247	1254525	HFX_1329	phage PhiH1 repressor protein
CDS	1254715	1254918	HFX_1330	hypothetical protein
CDS	1254922	1255677	HFX_1331	DNA binding domain-containing protein
CDS	1255731	1256447	HFX_1332	hypothetical protein
CDS	1256444	1256761	HFX_1333	hypothetical protein
CDS	1256754	1257053	HFX_1334	hypothetical protein
CDS	1257050	1258084	HFX_1335	phage integrase/site-specific recombinase
CDS	1260496	1260699	HFX_1336	hypothetical protein
CDS	1260580	1260978	HFX_1337	hypothetical protein
CDS	1261432	1261701	HFX_1338	hypothetical protein
CDS	1262127	1262774	HFX_1339	hypothetical protein
CDS	1263206	1264150	HFX_1340	halocyanin precursor-like protein
CDS	1264366	1264728	HFX_1341	"putative transcriptional regulator, ArsR family"
CDS	1264725	1265015	HFX_1342	hypothetical protein
CDS	1265949	1266557	HFX_1343	ubiquinone/menaquinone biosynthesis methyltransferase UbiE
CDS	1266734	1267219	HFX_1344	dihydrofolate reductase
CDS	1267284	1268564	HFX_1345	major facilitator superfamily transporter quinolone resistance protein
CDS	1268619	1269758	HFX_1346	putative redox sensing protein
CDS	1269777	1270841	HFX_1347	glycosyl transferase group 1
CDS	1270843	1271220	HFX_1348	6-pyruvoyltetrahydropterin synthase
CDS	1271227	1272225	HFX_1349	putative zinc-binding dehydrogenase
CDS	1272229	1273014	HFX_1350	GTP cyclohydrolase IIa
CDS	1273534	1274313	HFX_1351	putative sugar phosphatase of HAD superfamily
CDS	1274422	1275018	HFX_1352	putative intracellular protease
CDS	1275364	1275762	HFX_1353	hypothetical protein
CDS	1275872	1276588	HFX_1354	hypothetical protein
CDS	1276793	1277524	HFX_1355	"2-hydroxyhepta-2,4-diene-1,7-dioate isomerase"
CDS	1277648	1277863	HFX_1356	hypothetical protein
CDS	1278014	1278613	HFX_1357	hypothetical protein
CDS	1278606	1280198	HFX_1358	oxidoreductase-like protein
CDS	1280320	1281273	HFX_1359	molybdate transport protein
CDS	1281322	1282407	HFX_1360	histidinol-phosphate aminotransferase
CDS	1282404	1282913	HFX_1361	hypothetical protein
CDS	1282910	1283512	HFX_1362	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyl-transferase
CDS	1284068	1284592	HFX_1363	"transcriptional regulator, XRE family"
CDS	1284725	1285369	HFX_1365	triosephosphate isomerase (TIM)
CDS	1285463	1287232	HFX_1366	hypothetical protein
CDS	1287320	1289173	HFX_1367	HTR-like protein
CDS	1289146	1290480	HFX_1368	DNA polymerase IV (archaeal DinB-like DNA polymerase)
CDS	1290653	1291081	HFX_1369	transcription regulator
CDS	1291201	1292139	HFX_1370	"pyruvate--ferredoxin oxidoreductase, beta subunit"
CDS	1292143	1294038	HFX_1371	"pyruvate--ferredoxin oxidoreductase, alpha subunit"
CDS	1294238	1295395	HFX_1372	chorismate synthase
CDS	1295502	1295981	HFX_1373	hypothetical protein
CDS	1295970	1297205	HFX_1374	type I phosphodiesterase/nucleotide pyrophosphatase
CDS	1297275	1298567	HFX_1375	3-phosphoshikimate 1-carboxyvinyltransferase
CDS	1300384	1300803	HFX_1377	cbs domain containing protein
CDS	1300966	1302141	HFX_1378	Xaa-Pro aminopeptidase
CDS	1302208	1302732	HFX_1379	hypothetical protein
CDS	1302900	1303745	HFX_1380	short-chain family oxidoreductase
CDS	1303855	1304529	HFX_1381	hypothetical protein
CDS	1304659	1305444	HFX_1382	prephenate dehydrogenase
CDS	1305528	1306931	HFX_1383	tyrA operon protein
