type	geneStart	geneEnd	tag	description
CDS	1414133	1415131	HVO_1546	dihydroxyacetone kinase subunit DhaK
CDS	1415297	1418428	HVO_1547	isoleucine--tRNA ligase
CDS	1418809	1419417	HVO_1548	uncharacterized protein
CDS	1419475	1419930	HVO_1549	uncharacterized protein
CDS	1419994	1420476	HVO_1550	acyl-CoA thioester hydrolase
CDS	1420537	1420980	HVO_1551	DUF151 family protein
CDS	1421062	1421682	HVO_1552	ArsR family transcription regulator
CDS	1421746	1423074	HVO_1553	DUF4147 domain protein
CDS	1423128	1424813	HVO_1554	TraB family protein
CDS	1424810	1425433	HVO_1555	M50 family metalloprotease
CDS	1425648	1425884	HVO_1556	uncharacterized protein
CDS	1426301	1427275	HVO_1557	phosphoribosylformylglycinamidine cyclo-ligase
CDS	1427348	1428652	HVO_1558	cytochrome P450
CDS	1428701	1429240	HVO_1559	HTH/CBS domain protein
CDS	1429308	1429667	HVO_1560	UPF0212 family protein
CDS	1430025	1430198	HVO_1561	uncharacterized protein
CDS	1430347	1431078	HVO_1562	proteasome beta subunit
CDS	1431219	1431596	HVO_1563	uncharacterized protein
CDS	1431708	1433237	HVO_1564	UCP012666 family protein
CDS	1433356	1435113	HVO_1565	DNA ligase (ATP)
CDS	1435178	1435537	HVO_1566	uncharacterized protein
CDS	1435666	1436373	HVO_1567	beta-lactamase domain protein
CDS	1436475	1437308	HVO_1568	alpha/beta hydrolase fold protein
CDS	1437398	1437616	HVO_1569	uncharacterized protein
CDS	1437643	1438743	HVO_1570	DNA topoisomerase 6 subunit A
CDS	1438743	1441139	HVO_1571	DNA topoisomerase 6 subunit B
CDS	1441393	1443312	HVO_1572	DNA gyrase subunit B
CDS	1443314	1445902	HVO_1573	DNA gyrase subunit A
CDS	1446004	1446420	HVO_1573A	uncharacterized protein
CDS	1446425	1446895	HVO_1574	NUDIX family hydrolase
CDS	1446895	1447794	HVO_1575	arginase
CDS	1447899	1448819	HVO_1576	GalE family epimerase/dehydratase
CDS	1448985	1449518	HVO_1577	DUF293 domain protein
CDS	1449766	1450959	HVO_1578	putative NADH dehydrogenase
CDS	1451074	1451892	HVO_1579	uridine phosphorylase
CDS	1451897	1453096	HVO_1580	peptidase M10 family protein
CDS	1453098	1453520	HVO_1581	cytidine deaminase
CDS	1453668	1453922	HVO_1582	uncharacterized protein
CDS	1454019	1454288	HVO_1583	uncharacterized protein
CDS	1454301	1454882	HVO_1584	GNAT family acetyltransferase
CDS	1455006	1457012	HVO_1585	acyl-CoA synthetase
CDS	1457033	1458340	HVO_1586	SDF family transport protein (probable substrate glutamate/aspartate)
CDS	1458484	1459191	HVO_1587	uncharacterized protein
CDS	1459300	1459620	HVO_1588	cupin 2 barrel domain protein
CDS	1459673	1460830	HVO_1589	molecular chaperone DnaJ
CDS	1460975	1462852	HVO_1590	Hsp70-type molecular chaperone DnaK
CDS	1463074	1463868	HVO_1591	uncharacterized protein
CDS	1463962	1464657	HVO_1592	DnaJ/DnaK ATPase stimulator GrpE
CDS	1464784	1465530	HVO_1593	PAC2 family protein
CDS	1465704	1466645	HVO_1594	tRNA/rRNA cytosine-C5-methylase
CDS	1466642	1467178	HVO_1595	uncharacterized protein
CDS	1467212	1468714	HVO_1596	DUF790 family protein
CDS	1468841	1469233	HVO_1597	uncharacterized protein
CDS	1469248	1470627	HVO_1598	DNA repair helicase Rad25
CDS	1470778	1470927	HVO_1599	uncharacterized protein
CDS	1470929	1471378	HVO_1600	uncharacterized protein
CDS	1471413	1472228	HVO_1601	ABC-type transport system ATP-binding protein (probable substrate nitrate/sulfonate/bicarbonate)
CDS	1472225	1473094	HVO_1602	ABC-type transport system permease protein (probable substrate nitrate/sulfonate/bicarbonate)
CDS	1473091	1474137	HVO_1603	ABC-type transport system periplasmic substrate-binding protein (probable substrate nitrate/sulfonate/bicarbonate)
CDS	1474393	1475514	HVO_1604	pyridoxal phosphate-dependent aminotransferase (probable aspartate aminotransferase)
CDS	1475645	1477207	HVO_1605	putative NhaC-type sodium/proton antiporter
CDS	1477228	1477647	HVO_1606	uncharacterized protein
CDS	1477729	1477974	HVO_1607	uncharacterized protein
CDS	1478199	1479374	HVO_1608	GTP-binding protein
CDS	1479457	1480329	HVO_1609	uncharacterized protein
CDS	1480452	1481303	HVO_1610	DUF583 family protein
CDS	1481424	1481627	HVO_1611	uncharacterized protein
CDS	1481749	1482207	HVO_1612	DUF3179 family protein
CDS	1482327	1483013	HVO_1613	dolichyl-phosphate hexosyltransferase
CDS	1483089	1483442	HVO_1614	uncharacterized protein
CDS	1483545	1484300	HVO_1615	ribonuclease H domain protein
CDS	1484423	1485127	HVO_1616	UPF0361 family protein
CDS	1485134	1485328	HVO_1617	uncharacterized protein
CDS	1485471	1485671	HVO_1618	uncharacterized protein
CDS	1486496	1486942	HVO_1619	uncharacterized protein
CDS	1486932	1487981	HVO_1620	XerC/D-like integrase
CDS	1488053	1488436	HVO_1621	enamine/imine deaminase
CDS	1488625	1489245	HVO_1622	ArsR family transcription regulator
CDS	1489288	1490280	HVO_1624	uncharacterized protein
CDS	1490257	1491153	HVO_1623	uncharacterized protein
CDS	1491229	1493193	HVO_1625	uncharacterized protein
CDS	1493347	1494180	HVO_1626	homolog to UPF0173 family metal-dependent hydrolase
CDS	1494392	1494514	HVO_1627	uncharacterized protein
CDS	1494668	1495117	HVO_1628	TIGR00725 family protein
CDS	1495136	1496731	HVO_1629	uncharacterized protein
CDS	1496811	1497290	HVO_1630	uncharacterized protein
CDS	1497454	1498488	HVO_1631	S-adenosyl-L-methionine:L-histidine 3-amino-3-carboxypropyltransferase
CDS	1498654	1499307	HVO_1632	alpha/beta hydrolase fold protein
CDS	1499389	1499763	HVO_1633	UPF0342 family protein
CDS	1499837	1500454	HVO_1634	MinD/ParA domain protein
CDS	1500481	1501104	HVO_1635	uncharacterized protein
CDS	1501169	1501435	HVO_1636	uncharacterized protein
CDS	1501509	1502429	HVO_1637	FKBP-type peptidylprolyl isomerase
CDS	1502585	1503061	HVO_1638	uncharacterized protein
CDS	1503063	1503296	HVO_1639	uncharacterized protein
CDS	1504831	1505118	HVO_1640A	uncharacterized protein
CDS	1505137	1505367	HVO_1641	uncharacterized protein
CDS	1505544	1505945	HVO_1642	uncharacterized protein
CDS	1506162	1506395	HVO_1643	uncharacterized protein
CDS	1506392	1506652	HVO_1644	uncharacterized protein
CDS	1506663	1509224	HVO_1645	cox-type terminal oxidase subunit I/III
CDS	1509221	1510012	HVO_1646	cox-type terminal oxidase subunit II
CDS	1510223	1510738	HVO_1647	uncharacterized protein
CDS	1510853	1511410	HVO_1648	Adenylate cyclase
CDS	1511538	1512746	HVO_1649	S-adenosylmethionine synthase
CDS	1512818	1515316	HVO_1650	polyphosphate kinase
CDS	1515581	1516756	HVO_1651	ThiI-type thiouridine biosynthesis protein
CDS	1516953	1517207	HVO_1652	uncharacterized protein
CDS	1517250	1517702	HVO_1653	uncharacterized protein
CDS	1517723	1518643	HVO_1654	cysteine synthase
CDS	1518788	1519168	HVO_1655	thioredoxin
CDS	1519205	1521316	HVO_1656	YyaL family protein
CDS	1521506	1522792	HVO_1657	phosphoribosylamine--glycine ligase
CDS	1522883	1523425	HVO_1658	O-acetyltransferase (homolog to galactoside O-acetyltransferase)
CDS	1523528	1524424	HVO_1659	mechanosensitive channel protein MscS
CDS	1524426	1525235	HVO_1660	DisA-N domain protein
CDS	1525352	1525714	HVO_1661	globin family protein
CDS	1525931	1526119	HVO_1662	uncharacterized protein
tRNA	1526268	1526350	HVO_3035	tRNA-Leu
CDS	1526457	1526765	HVO_1664	cyclin domain protein
CDS	1526812	1526979	HVO_1665	uncharacterized protein
CDS	1527009	1527509	HVO_1666	phosphopantetheine adenylyltransferase
CDS	1527627	1528091	HVO_1667	TrmB family transcription regulator
CDS	1528159	1529235	HVO_1668	glutamate--cysteine ligase
CDS	1529404	1530063	HVO_1669	fibrillarin-like rRNA/tRNA 2'-O-methyltransferase
CDS	1530060	1530902	HVO_1670	rRNA/tRNA 2'-O-methyltransferase complex protein Nop5
CDS	1531145	1531567	HVO_1671	uncharacterized protein
CDS	1531606	1531977	HVO_1672	uncharacterized protein
CDS	1532081	1532731	HVO_1673	uncharacterized protein
CDS	1532792	1532947	HVO_1674	uncharacterized protein
CDS	1532944	1533927	HVO_1675	magnesium transport protein CorA
CDS	1534149	1535147	HVO_1676	transcription initiation factor TFB
CDS	1535246	1535425	HVO_1677	small CPxCG-related zinc finger protein
CDS	1535482	1535889	HVO_1678	translation initiation factor aIF-2 beta subunit
CDS	1536158	1536394	HVO_1679	UPF0058 family protein
CDS	1536560	1537000	HVO_1680	UPF0212 family protein
CDS	1537062	1537976	HVO_1681	DNA N-glycosylase
CDS	1538090	1538830	HVO_1682	mechanosensitive channel protein MscS
CDS	1538897	1540387	HVO_1683	4-alpha-glucanotransferase
CDS	1540595	1542526	HVO_1684	threonine--tRNA ligase
CDS	1542542	1543999	HVO_1685	uncharacterized protein
CDS	1544123	1545430	HVO_1686	major facilitator superfamily transport protein
CDS	1545551	1545802	HVO_1687	uncharacterized protein
CDS	1545803	1546033	HVO_1688	uncharacterized protein
tRNA	1546150	1546223	HVO_3036	tRNA-Lys
CDS	1546356	1547813	HVO_1690	DHH/RecJ family phosphoesterase
CDS	1547818	1548111	HVO_1691	PRC domain protein
CDS	1548294	1550495	HVO_1692	putative iron-sulfur protein (4Fe-4S)
CDS	1550488	1550991	HVO_1693	DUF162 family protein
CDS	1551070	1552914	HVO_1694	uncharacterized protein
CDS	1553037	1553684	HVO_1695	HTH domain protein
CDS	1554057	1555769	HVO_1696	L-lactate permease
CDS	1555993	1559073	HVO_1697	FAD-dependent oxidoreductase (GlcD/DLD_GlcF/GlpC domain fusion protein)
CDS	1559213	1560010	HVO_1698	CBS/parB domain protein
CDS	1560022	1561158	HVO_1699	pyridoxal phosphate-dependent aminotransferase (homolog to histidinol-phosphate aminotransferase / aspartate aminotransferase)
CDS	1561229	1562032	HVO_1700	HTH domain protein
CDS	1562255	1562776	HVO_1701	DUF123 domain protein
CDS	1562799	1563230	HVO_1702	uncharacterized protein
CDS	1563336	1565687	HVO_1703	putative DEAD/DEAH box helicase
CDS	1565815	1566972	HVO_1704	homolog to arabinopyranose mutase
CDS	1567095	1568261	HVO_1705	ABC-type transport system periplasmic substrate-binding protein (probable substrate iron)
CDS	1568274	1569869	HVO_1706	ABC-type transport system permease protein (probable substrate iron)
CDS	1569859	1571028	HVO_1707	ABC-type transport system ATP-binding protein (probable substrate iron)
CDS	1571031	1573376	HVO_1708	uncharacterized protein
CDS	1573455	1574471	HVO_1709	nitrate transporter
CDS	1575108	1577141	HVO_1710	glycoside hydrolase family protein
CDS	1577316	1581851	HVO_1711	glucoamylase
CDS	1581981	1582466	HVO_1712	START domain protein
CDS	1582513	1584591	HVO_1713	receiver/sensor box histidine kinase
CDS	1584730	1585611	HVO_1714	DMT superfamily transport protein
CDS	1585690	1586442	HVO_1715	putative S-adenosylmethionine-dependent methyltransferase
CDS	1586571	1587305	HVO_1716	7-cyano-7-deazaguanine synthase
CDS	1587408	1588181	HVO_1717	7-carboxy-7-deazaguanine synthase
CDS	1588181	1588657	HVO_1718	"6-carboxy-5,6,7,8-tetrahydropterin synthase"
CDS	1588773	1589156	HVO_1719	thioesterase domain protein
CDS	1589274	1589552	HVO_1720	uncharacterized protein
CDS	1589725	1590096	HVO_1721	ferredoxin (2Fe-2S)
tRNA	1590379	1590452	HVO_3037	tRNA-Tyr
CDS	1590526	1592613	HVO_1723	DNA repair helicase Rad25
CDS	1592843	1593325	HVO_1724	uncharacterized protein
CDS	1594707	1595912	HVO_1725	Orc1-type DNA replication protein
CDS	1596084	1596869	HVO_1726	HTH domain protein
CDS	1596955	1597515	HVO_1727	TATA-binding transcription initiation factor
rRNA	1598192	1599664	HVO_3038	16S ribosomal RNA
tRNA	1599762	1599833	HVO_3039	tRNA-Ala
rRNA	1600047	1602961	HVO_3040	23S ribosomal RNA
rRNA	1603075	1603196	HVO_3041	5S ribosomal RNA
tRNA	1603383	1603459	HVO_3042	tRNA-Cys
CDS	1603637	1604212	HVO_1733	HTH domain protein
CDS	1604209	1604640	HVO_1734	uncharacterized protein
CDS	1604648	1605157	HVO_1734A	restriction endonuclease domain protein
CDS	1605225	1607207	HVO_1735	SWIM zinc finger domain protein
CDS	1607341	1608753	HVO_1736	DNA repair helicase Rad25
CDS	1608740	1610092	HVO_1737	DUF790 family protein
CDS	1610100	1610468	HVO_1738	CcbP family protein
CDS	1610465	1611235	HVO_1739	uncharacterized protein
CDS	1611242	1611874	HVO_1740	uncharacterized protein
CDS	1611934	1612920	HVO_1741	uncharacterized protein
CDS	1612996	1613553	HVO_1742	uncharacterized protein
CDS	1613635	1614432	HVO_1743	SWIM zinc finger domain protein
CDS	1614465	1616816	HVO_1744	putative DEAD/DEAH box helicase
CDS	1616925	1617608	HVO_1745	uncharacterized protein
CDS	1617657	1618628	HVO_1746	DUF2800 family protein
CDS	1619111	1619302	HVO_1748	uncharacterized protein
CDS	1619596	1620450	HVO_1749	uncharacterized protein
CDS	1620463	1620693	HVO_1750	uncharacterized protein
CDS	1620826	1623411	HVO_1751	P-type transport ATPase (probable substrate copper/metal cation)
CDS	1623553	1624152	HVO_1752	Lrp/AsnC family transcription regulator
CDS	1624284	1624481	HVO_1753	HMA domain protein
CDS	1624604	1624786	HVO_1754	uncharacterized protein
CDS	1624895	1625254	HVO_1755	uncharacterized protein
CDS	1625273	1625896	HVO_1756	GNAT family acetyltransferase Pat1
CDS	1626020	1626556	HVO_1757	DoxX domain protein
CDS	1626783	1627772	HVO_1758	oxidoreductase (homolog to thioredoxin-disulfide reductase)
CDS	1627769	1628884	HVO_1759	ABC-type transport system permease protein
CDS	1628884	1629765	HVO_1760	ABC-type transport system ATP-binding protein
CDS	1629850	1630323	HVO_1761	FKBP-type peptidylprolyl isomerase
CDS	1630387	1631157	HVO_1762	DnaJ N-terminal domain / ferredoxin fusion protein
CDS	1631305	1632306	HVO_1763	UPF0104 family protein
CDS	1632381	1633343	HVO_1764	uncharacterized protein
CDS	1633851	1634144	HVO_1766	ArsR family transcription regulator
CDS	1634178	1635029	HVO_1767	ABC-type transport system permease protein (probable substrate dipeptide/oligopeptide)
CDS	1635032	1636105	HVO_1768	ABC-type transport system ATP-binding protein (probable substrate dipeptide/oligopeptide)
CDS	1636102	1637166	HVO_1769	ABC-type transport system ATP-binding protein (probable substrate dipeptide/oligopeptide)
CDS	1637163	1637525	HVO_1770	uncharacterized protein
CDS	1637522	1638643	HVO_1771	DUF917 family protein
CDS	1638652	1639236	HVO_1772	DUF1177 family protein
CDS	1639238	1639897	HVO_1773	AroM family protein
CDS	1639898	1640845	HVO_1774	aminopeptidase (homolog to leucyl aminopeptidase / aminopeptidase T)
CDS	1640842	1641810	HVO_1775	nitroreductase family protein
CDS	1641810	1642469	HVO_1776	homolog to hydantoin racemase
CDS	1642780	1644936	HVO_1778	catalase-peroxidase
CDS	1645089	1646900	HVO_1779	transducer protein Htr8
CDS	1647441	1647956	HVO_1780	uncharacterized protein
CDS	1647961	1648317	HVO_1781	uncharacterized protein
CDS	1648457	1649626	HVO_1782	ISH3-type transposase ISH51
CDS	1649677	1650921	HVO_1784	peptidase M20 family protein
CDS	1650909	1651583	HVO_1783	uncharacterized protein
CDS	1651680	1651850	HVO_1785	uncharacterized protein
CDS	1651847	1651978	HVO_1786	uncharacterized protein
CDS	1652155	1652478	HVO_1787	uncharacterized protein
CDS	1652567	1654345	HVO_1788	putative sulfite/nitrite reductase (ferredoxin)
CDS	1654412	1654696	HVO_1789	uncharacterized protein
CDS	1655015	1655935	HVO_1790	DMT superfamily transport protein
CDS	1655978	1656925	HVO_1791	DMT superfamily transport protein
CDS	1657128	1657616	HVO_1792	Lrp/AsnC family transcription regulator
CDS	1657661	1657936	HVO_1792A	uncharacterized protein
CDS	1659966	1660205	HVO_1795	uncharacterized protein
CDS	1660355	1660495	HVO_1796	uncharacterized protein
CDS	1660545	1661777	HVO_1797	beta-lactamase domain protein
CDS	1661889	1662266	HVO_1798	uncharacterized protein
CDS	1662369	1663601	HVO_1799	digeranylgeranylglycerophospholipid reductase / dolichol omega-reductase
CDS	1663640	1663783	HVO_1800	uncharacterized protein
CDS	1663843	1664154	HVO_1801	uncharacterized protein
CDS	1664260	1665432	HVO_1802	peptidase M10 family protein
CDS	1666075	1666677	HVO_1803	AMMECR1 domain protein
CDS	1666767	1667933	HVO_1804	nicotinate phosphoribosyltransferase
CDS	1668011	1668331	HVO_1805	uncharacterized protein
CDS	1668369	1669796	HVO_1806	uncharacterized protein
CDS	1669841	1670281	HVO_1807	uncharacterized protein
CDS	1670378	1671808	HVO_1808	uncharacterized protein
CDS	1671908	1672480	HVO_1809	isochorismatase family protein
CDS	1672559	1673044	HVO_1810	PaaI family protein
CDS	1673282	1675861	HVO_1811	sensor box histidine kinase
CDS	1675922	1677049	HVO_1812	uncharacterized protein
CDS	1677249	1677677	HVO_1813	HTH-10 family transcription regulator
CDS	1677900	1678811	HVO_1814	uncharacterized protein
CDS	1678866	1679552	HVO_1815	lipoate-protein ligase domain protein
CDS	1679617	1680906	HVO_1816	dihydroorotase
CDS	1680926	1681369	HVO_1817	uncharacterized protein
CDS	1681496	1682023	HVO_1818	uncharacterized protein
CDS	1682086	1682775	HVO_1819	uncharacterized protein
CDS	1682896	1683264	HVO_1820	UspA domain protein
CDS	1683261	1683815	HVO_1821	GNAT family acetyltransferase Pat2
CDS	1683867	1684322	HVO_1822	UspA domain protein
CDS	1684424	1684885	HVO_1823	UspA domain protein
CDS	1684989	1686278	HVO_1824	uncharacterized protein
CDS	1686324	1686752	HVO_1825	uncharacterized protein
CDS	1686807	1687244	HVO_1826	uncharacterized protein
CDS	1687269	1687670	HVO_1827	30S ribosomal protein S6e
CDS	1687825	1688127	HVO_1828	small CPxCG-related zinc finger protein
CDS	1688224	1689318	HVO_1829	aminopeptidase (homolog to leucyl aminopeptidase / aminopeptidase T)
CDS	1689487	1690386	HVO_1830	"6-phosphogluconate dehydrogenase (NAD-dependent, decarboxylating)"
CDS	1690567	1691148	HVO_1831	ferredoxin (2Fe-2S)
CDS	1691338	1692804	HVO_1832	MATE efflux family protein
tRNA	1692867	1692939	HVO_3043	tRNA-Arg
CDS	1694560	1695912	HVO_1835	ISH5-type transposase ISHvo11
CDS	1695909	1696406	HVO_1834	putative resolvase
CDS	1699699	1700727	HVO_1839	XerC/D-like integrase
CDS	1701017	1701250	HVO_1840	small CPxCG-related zinc finger protein
CDS	1701339	1702970	HVO_1841	homolog to HGPV1-ORF14
CDS	1703287	1703676	HVO_1841A	death-on-curing family protein
CDS	1703721	1703846	HVO_1842	uncharacterized protein
CDS	1704184	1704411	HVO_1843	uncharacterized protein
CDS	1704453	1704599	HVO_1844	uncharacterized protein
CDS	1704683	1705852	HVO_1845	ISH3-type transposase ISH51
tRNA	1706125	1706198	HVO_3044	tRNA-Lys
CDS	1706585	1708384	HVO_1847	oligoendopeptidase PepF
CDS	1708467	1708622	HVO_1848A	small CPxCG-related zinc finger protein
CDS	1708769	1710103	HVO_1849	putative M28 family peptidase (homolog to aminopeptidase YwaD)
CDS	1710113	1710439	HVO_1850	uncharacterized protein
CDS	1710559	1711206	HVO_1851	HAD superfamily hydrolase
CDS	1711294	1712145	HVO_1852	tRNA pseudouridine synthase TruA
CDS	1712217	1712663	HVO_1853	UspA domain protein
CDS	1712786	1714081	HVO_1854	histidine--tRNA ligase
CDS	1714136	1715041	HVO_1855	DMT superfamily transport protein
CDS	1715144	1715734	HVO_1856	uncharacterized protein
CDS	1715738	1716100	HVO_1857	putative DNA-binding protein
CDS	1716206	1716661	HVO_1858	30S ribosomal protein S19e
CDS	1716776	1717804	HVO_1859	UPF0104 family protein
CDS	1717971	1718864	HVO_1861	thiamine-monophosphate kinase
CDS	1718904	1720043	HVO_1862	M50 family metalloprotease
CDS	1720493	1720738	HVO_1863	uncharacterized protein
CDS	1721045	1721830	HVO_1864	molybdopterin synthase catalytic subunit
CDS	1721855	1722199	HVO_1865	uncharacterized protein
CDS	1722293	1723006	HVO_1866	uridylate kinase
CDS	1723008	1724675	HVO_1867	lysine--tRNA ligase
CDS	1724727	1725266	HVO_1868	uncharacterized protein
CDS	1725397	1725873	HVO_1869	uncharacterized protein
CDS	1726022	1727809	HVO_1870	M50 family metalloprotease
CDS	1727916	1729421	HVO_1871	heme-binding protein HemQ
CDS	1729602	1729850	HVO_1872	uncharacterized protein
CDS	1730131	1730301	HVO_1873	uncharacterized protein
CDS	1730301	1731374	HVO_1874	putative oxidoreductase (aldo-keto reductase family protein)
CDS	1731564	1732481	HVO_1875	O-acetyltransferase (homolog to galactoside O-acetyltransferase)
CDS	1732593	1732892	HVO_1876	uncharacterized protein
CDS	1732943	1733122	HVO_1876A	uncharacterized protein
tRNA	1733316	1733386	HVO_3045	tRNA-Gly
CDS	1733825	1734655	HVO_1878	"NAD synthase, ammonia-dependent"
CDS	1734697	1735392	HVO_1879	enoyl-CoA hydratase
CDS	1735453	1736130	HVO_1880	uncharacterized protein
tRNA	1736209	1736280	HVO_3046	tRNA-Thr
CDS	1736369	1737445	HVO_1882	pectin esterase
CDS	1737687	1738298	HVO_1883	DUF457 family protein
CDS	1738397	1739014	HVO_1884	uncharacterized protein
CDS	1739055	1739708	HVO_1885	TrkA domain protein
CDS	1740018	1740884	HVO_1886	ABC-type transport system ATP-binding protein (probable substrate tungstate)
CDS	1740881	1741579	HVO_1887	ABC-type transport system permease protein (probable substrate tungstate)
CDS	1741604	1742632	HVO_1888	ABC-type transport system periplasmic substrate-binding protein (probable substrate tungstate)
CDS	1742773	1742871	HVO_1888A	uncharacterized protein
CDS	1742864	1743340	HVO_1889	uncharacterized protein
CDS	1743400	1743573	HVO_1890	uncharacterized protein
CDS	1743570	1743746	HVO_1891	uncharacterized protein
CDS	1743807	1744214	HVO_1892	UCP008459 family protein
CDS	1744375	1745007	HVO_1893	non-canonical purine NTP pyrophosphatase
CDS	1745062	1745340	HVO_1894	uncharacterized protein
CDS	1745405	1747063	HVO_1895	KEOPS complex subunit Kae1/Bud32
CDS	1747097	1747402	HVO_1896	30S ribosomal protein S24e
CDS	1747471	1748010	HVO_1897	UPF0218 family protein
CDS	1748024	1748221	HVO_1898	transcription elongation factor Spt4
CDS	1748221	1748793	HVO_1899	DNA-directed RNA polymerase subunit E
CDS	1748801	1749190	HVO_1900	DUF188 family protein
CDS	1749192	1750427	HVO_1901	translation initiation factor aIF-2 gamma subunit
CDS	1750666	1751475	HVO_1902	uncharacterized protein
CDS	1751599	1752582	HVO_1903	uncharacterized protein
CDS	1752587	1752799	HVO_1904	uncharacterized protein
CDS	1752796	1753620	HVO_1905	beta-lactamase domain protein
CDS	1754022	1754762	HVO_1906	uncharacterized protein
CDS	1754807	1756231	HVO_1907	arNOG05511 family protein (AAA-type ATPase core domain protein)
CDS	1756594	1758696	HVO_1908	assimilatory nitrate reductase
CDS	1761405	1761608	HVO_1913	uncharacterized protein
CDS	1761736	1762869	HVO_1914	acetyl-CoA C-acyltransferase
CDS	1763000	1763173	HVO_1915	uncharacterized protein
CDS	1763225	1765132	HVO_1916	Kef-type transport system (probable substrate potassium)
CDS	1765262	1767262	HVO_1917	acyl-CoA synthetase
CDS	1767360	1768268	HVO_1918	beta-lactamase domain protein
CDS	1768353	1768697	HVO_1919	uncharacterized protein
CDS	1768729	1770297	HVO_1920	transport protein (probable substrate dicarboxylate)
CDS	1770475	1771857	HVO_1921	serine--tRNA ligase
CDS	1771907	1772260	HVO_1922	DUF1486 family protein
CDS	1772389	1772886	HVO_1923	putative 16S rRNA maturation protein
CDS	1772932	1773294	HVO_1924	uncharacterized protein
CDS	1773508	1774485	HVO_1925	putative GTP-binding protein
CDS	1774629	1775381	HVO_1926	SIMPL domain protein
CDS	1775472	1776776	HVO_1927	DUF389 family protein
CDS	1776819	1777550	HVO_1928	putative COG0212-type thiamine metabolism protein
CDS	1777642	1778232	HVO_1929	HTH-10 family transcription regulator
CDS	1778718	1779050	HVO_1930A	HTH domain protein
CDS	1779189	1779806	HVO_1931	putative GTP-binding protein EngB
CDS	1779866	1780792	HVO_1932	2-D-hydroxyacid dehydrogenase
CDS	1780813	1781058	HVO_1933	uncharacterized protein
CDS	1781433	1782674	HVO_1934	translation initiation factor aIF-2B alpha subunit
CDS	1782735	1783229	HVO_1935	MJ0936 family phosphodiesterase
CDS	1783347	1784102	HVO_1936	coenzyme F420:L-glutamate ligase
CDS	1784155	1785141	HVO_1937	"putative 5,10-methylenetetrahydrofolate reductase"
CDS	1785095	1785331	HVO_1937A	uncharacterized protein
CDS	1785485	1785712	HVO_1938	small CPxCG-related zinc finger protein
CDS	1785835	1787526	HVO_1939	DNA mismatch repair protein MutL
CDS	1787523	1790288	HVO_1940	DNA mismatch repair protein MutS
CDS	1790495	1791451	HVO_1941	AAA-type ATPase (MoxR subfamily)
CDS	1791457	1792485	HVO_1942	uncharacterized protein
CDS	1792482	1794722	HVO_1943	endoisopeptidase/DUF4129 domain protein
CDS	1794784	1796034	HVO_1944	uncharacterized protein
CDS	1796182	1797279	HVO_1945	uncharacterized protein
CDS	1797346	1797639	HVO_1946	"translation initiation factor aIF-1 (SUI1 protein, bacterial-type IF3)"
CDS	1797762	1798127	HVO_1947	rhodanese domain protein
CDS	1798128	1798691	HVO_1948	NUDIX family hydrolase
CDS	1798688	1799209	HVO_1949	uncharacterized protein
CDS	1799234	1799752	HVO_1950	uncharacterized protein
CDS	1800019	1800366	HVO_1951	uncharacterized protein
CDS	1800526	1801410	HVO_1952	"bacterio-opsin activator-like protein, putative"
CDS	1801414	1803735	HVO_1953	"11-domain light and oxygen sensing his kinase, putative"
CDS	1803818	1804306	HVO_1954	GNAT family acetyltransferase
CDS	1804460	1806424	HVO_1955	aconitate hydratase
CDS	1806697	1807170	HVO_1956	dUTP diphosphatase
CDS	1807573	1808811	HVO_1957	proteasome-activating nucleotidase
CDS	1808923	1809396	HVO_1958	pyruvoyl-dependent arginine decarboxylase
CDS	1809448	1810332	HVO_1959	histidine kinase
CDS	1810464	1810847	HVO_1960	uncharacterized protein
CDS	1811021	1811182	HVO_1961	uncharacterized protein
CDS	1811208	1811531	HVO_1962	uncharacterized protein
CDS	1811649	1813451	HVO_1963	translation initiation factor aIF-5B (bacterial-type IF2)
CDS	1813650	1813895	HVO_1964	PRC domain protein
CDS	1813914	1814372	HVO_1965	rRNA maturation endonuclease Nob1
CDS	1814406	1815143	HVO_1966	Abi/CAAX family protein
CDS	1815330	1816622	HVO_1967	glucose-6-phosphate isomerase
CDS	1816695	1817228	HVO_1968	uncharacterized protein
CDS	1817248	1817931	HVO_1969	uncharacterized protein
CDS	1817928	1818632	HVO_1970	PHP domain protein
CDS	1818629	1819327	HVO_1971	CDP-alcohol 1-archaetidyltransferase
CDS	1819455	1820090	HVO_1972	GNAT family acetyltransferase
CDS	1820205	1820708	HVO_1973	uncharacterized protein
CDS	1820758	1821099	HVO_1974	uncharacterized protein
CDS	1821227	1822090	HVO_1975	protein-export membrane protein SecF
CDS	1822087	1823661	HVO_1976	protein-export membrane protein SecD
CDS	1823943	1824173	HVO_1977	uncharacterized protein
CDS	1824240	1824887	HVO_1978	"ribonuclease H, type 2"
CDS	1824976	1826259	HVO_1979	tRNA pseudouridine synthase Pus10
CDS	1826450	1827427	HVO_1980	DMT superfamily transport protein
CDS	1827568	1828161	HVO_1981	uncharacterized protein
CDS	1828262	1828555	HVO_1982	DUF4112 family protein
CDS	1829072	1830373	HVO_1983	malate synthase
CDS	1830366	1831403	HVO_1984	isocitrate lyase
CDS	1831400	1831654	HVO_1984A	uncharacterized protein
